time,funding_rate,mark_price
1761667200004,2.992e-05,114580.1
1761696000004,-3.2e-07,112841.11893478
1761724800005,3.588e-05,113512.0
1761753600000,5.003e-05,111460.6
1761782400004,1.097e-05,109985.95808696
1761811200008,3.449e-05,111319.3395942
1761840000001,3.562e-05,107670.5
1761868800000,2.13e-06,108263.5
1761897600008,0.0001,109400.0
1761926400007,0.0001,110173.78203623
1761955200001,0.0001,109557.3
1761984000000,0.0001,110025.3
1762012800000,9.782e-05,110261.9
1762041600007,8.2e-05,110051.81800725
1762070400000,8.15e-05,110846.38874638
1762099200001,5.635e-05,110066.1
1762128000000,6.098e-05,110497.99736957
1762156800010,6.853e-05,107431.0332029
1762185600000,5.329e-05,105718.8
1762214400002,0.0001,106544.0
1762243200004,5.808e-05,104446.13108696
1762272000000,6.339e-05,103157.2
1762300800000,7.132e-05,101437.3
1762329600000,2.831e-05,101946.1
1762358400004,2.816e-05,103667.8
1762387200001,3.985e-05,103847.34145652
1762416000000,7.916e-05,103144.43398551
1762444800001,4.494e-05,101988.1
1762473600005,4.705e-05,101305.6
1762502400003,4.227e-05,101978.8
1762531200005,8.631e-05,100758.1
1762560000011,7.776e-05,103305.2
1762588800015,3.047e-05,102314.6037971
1762617600001,3.74e-05,101678.1
1762646400004,-1.64e-05,102269.2
1762675200000,4.187e-05,101898.2
1762704000005,8.948e-05,103717.85895652
1762732800000,8.87e-05,104670.7
1762761600000,7.355e-05,106421.67538406
1762790400003,4.979e-05,105018.03477536
1762819200007,2.818e-05,105966.2
1762848000000,-2.775e-05,104737.0
1762876800009,5.823e-05,103421.01242754
1762905600000,2.462e-05,103007.53711594
1762934400002,6.87e-06,103070.02844928
1762963200000,5.786e-05,102156.97811594
1762992000002,1.077e-05,101605.9
1763020800000,9.352e-05,103431.0
1763049600001,7.448e-05,101343.98608696
1763078400000,8.569e-05,99663.82278986
1763107200000,9.126e-05,97102.43884783
1763136000001,9.078e-05,96752.6
1763164800005,8.507e-05,94544.9
1763193600000,0.0001,96292.37823188
1763222400001,5.923e-05,96222.2
1763251200001,7.745e-05,95560.3
1763280000000,0.0001,96065.30980435
1763308800000,7.06e-05,94526.6
1763337600003,0.0001,94234.43224638
1763366400003,9.568e-05,95599.53695652
1763395200000,7.208e-05,93917.48474513
1763424000002,0.0001,92169.7
1763452800004,0.0001,90463.52234058
1763481600000,3.725e-05,92856.83807346
1763510400000,7.496e-05,92916.9
